signal,freq_Hz,psd
force_col_9,28.92307692,4.875428685e-27
force_col_9,29.53846154,1.72391841e-27
force_col_9,30.15384615,3.445739643e-28
force_col_9,30.76923077,5.476443476e-28
force_col_9,31.38461538,1.197658262e-27
force_col_9,32,7.440056633e-28
force_col_9,32.61538462,2.422725799e-27
force_col_9,33.23076923,8.501541916e-27
force_col_9,33.84615385,6.408451359e-27
force_col_9,34.46153846,1.447687151e-27
force_col_9,35.07692308,5.098568271e-28
force_col_9,35.69230769,5.894671977e-28
force_col_9,36.30769231,1.715425304e-28
force_col_9,36.92307692,3.833782769e-29
force_col_9,37.53846154,8.407265256e-29
force_col_9,38.15384615,5.204635715e-29
force_col_9,38.76923077,2.170894229e-28
force_col_9,39.38461538,2.337898695e-28
force_col_9,40,3.508909392e-28
force_col_9,40.61538462,6.037957372e-29
force_col_9,41.23076923,3.022483748e-28
force_col_9,41.84615385,2.804858042e-28
force_col_9,42.46153846,5.288687677e-29
force_col_9,43.07692308,7.189318024e-29
force_col_9,43.69230769,9.365354629e-29
force_col_9,44.30769231,5.350842e-29
force_col_9,44.92307692,1.640192089e-29
force_col_9,45.53846154,3.218764822e-29
force_col_9,46.15384615,3.478077657e-29
force_col_9,46.76923077,5.420187126e-29
force_col_9,47.38461538,1.129553203e-28
force_col_9,48,7.184998314e-29
force_col_9,48.61538462,3.719300812e-29
force_col_9,49.23076923,4.452615128e-29
force_col_9,49.84615385,3.185684965e-29
force_col_9,50.46153846,3.075206375e-29
force_col_9,51.07692308,3.139850365e-29
force_col_9,51.69230769,3.20186184e-29
force_col_9,52.30769231,6.219352216e-29
force_col_9,52.92307692,1.52072727e-28
force_col_9,53.53846154,1.359232743e-28
force_col_9,54.15384615,6.310307085e-29
force_col_9,54.76923077,6.773915372e-29
force_col_9,55.38461538,5.200934645e-29
force_col_9,56,5.894341338e-29
force_col_9,56.61538462,5.448879176e-29
force_col_9,57.23076923,1.13433273e-28
force_col_9,57.84615385,1.344115252e-28
force_col_9,58.46153846,2.697969985e-28
force_col_9,59.07692308,1.526637518e-28
force_col_9,59.69230769,9.954854666e-29
force_col_9,60.30769231,5.680854593e-29
force_col_9,60.92307692,4.985428101e-29
force_col_9,61.53846154,5.168654318e-29
force_col_9,62.15384615,8.522402855e-29
force_col_9,62.76923077,1.27281167e-28
force_col_9,63.38461538,8.594570683e-29
force_col_9,64,4.944831288e-29
force_col_9,64.61538462,4.530277661e-29
force_col_9,65.23076923,1.532515148e-28
force_col_9,65.84615385,4.166653858e-28
force_col_9,66.46153846,4.126112667e-28
force_col_9,67.07692308,1.859796381e-28
force_col_9,67.69230769,9.383999752e-29
force_col_9,68.30769231,3.90620972e-29
force_col_9,68.92307692,3.500769961e-29
force_col_9,69.53846154,5.842420078e-29
force_col_9,70.15384615,7.598067026e-29
force_col_9,70.76923077,1.356247329e-28
force_col_9,71.38461538,3.214562748e-28
force_col_9,72,2.751834772e-28
force_col_9,72.61538462,9.387227891e-29
force_col_9,73.23076923,1.627252437e-28
force_col_9,73.84615385,1.286935222e-28
force_col_9,74.46153846,1.744773664e-28
force_col_9,75.07692308,1.645969132e-28
force_col_9,75.69230769,9.620670507e-29
force_col_9,76.30769231,1.030186504e-28
force_col_9,76.92307692,1.088063033e-28
force_col_9,77.53846154,1.95723644e-28
force_col_9,78.15384615,7.572317775e-29
force_col_9,78.76923077,5.62682151e-29
force_col_9,79.38461538,3.719686109e-29
force_col_9,80,1.415579853e-28
force_col_9,80.61538462,2.150126963e-28
force_col_9,81.23076923,5.360618727e-29
force_col_9,81.84615385,8.733841575e-29
force_col_9,82.46153846,1.546944676e-28
force_col_9,83.07692308,5.886128958e-29
force_col_9,83.69230769,4.036334809e-29
force_col_9,84.30769231,6.008379282e-29
force_col_9,84.92307692,7.099347154e-29
force_col_9,85.53846154,8.630188341e-29
force_col_9,86.15384615,8.793633515e-29
force_col_9,86.76923077,5.931028591e-29
force_col_9,87.38461538,9.512246186e-29
force_col_9,88,1.258320906e-28
force_col_9,88.61538462,8.759948265e-29
force_col_9,89.23076923,3.002672707e-29
force_col_9,89.84615385,6.825991822e-29
force_col_9,90.46153846,1.915902278e-29
force_col_9,91.07692308,2.061846889e-29
force_col_9,91.69230769,6.349084843e-29
force_col_9,92.30769231,7.610856949e-29
force_col_9,92.92307692,8.871964464e-29
force_col_9,93.53846154,1.101806363e-28
force_col_9,94.15384615,9.879907079e-29
force_col_9,94.76923077,5.671974391e-29
force_col_9,95.38461538,3.937954814e-29
force_col_9,96,1.552307441e-28
force_col_9,96.61538462,4.0866595e-28
force_col_9,97.23076923,6.075797637e-28
force_col_9,97.84615385,3.800574763e-28
force_col_9,98.46153846,1.095319864e-28
force_col_9,99.07692308,3.226807966e-29
force_col_9,99.69230769,4.294227529e-29
